2015-04-16 20:55:08,403 DEBUG MissionPlanner.Utilities.ThemeManager - Theme set to None (:0) [1]
2015-04-16 20:55:34,629 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 154440 (:0) [1]
2015-04-16 20:55:34,629 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 154176 (:0) [1]
2015-04-16 20:55:34,751 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 153152 (:0) [1]
2015-04-16 20:55:34,751 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 152716 (:0) [1]
2015-04-16 20:55:34,751 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 151692 (:0) [1]
2015-04-16 20:55:34,751 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 150668 (:0) [1]
2015-04-16 20:55:34,752 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 149644 (:0) [1]
2015-04-16 20:55:34,752 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 148620 (:0) [1]
2015-04-16 20:55:34,752 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 147596 (:0) [1]
2015-04-16 20:55:34,752 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 146572 (:0) [1]
2015-04-16 20:55:34,752 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 145548 (:0) [1]
2015-04-16 20:55:34,752 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 144524 (:0) [1]
2015-04-16 20:55:34,752 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 143956 (:0) [1]
2015-04-16 20:55:34,753 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 142932 (:0) [1]
2015-04-16 20:55:34,753 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 141908 (:0) [1]
2015-04-16 20:55:34,753 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 140884 (:0) [1]
2015-04-16 20:55:34,754 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 139860 (:0) [1]
2015-04-16 20:55:34,754 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 138836 (:0) [1]
2015-04-16 20:55:34,754 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 137812 (:0) [1]
2015-04-16 20:55:34,754 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 136788 (:0) [1]
2015-04-16 20:55:34,754 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 135764 (:0) [1]
2015-04-16 20:55:34,754 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 134740 (:0) [1]
2015-04-16 20:55:34,754 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 133716 (:0) [1]
2015-04-16 20:55:34,754 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 132692 (:0) [1]
2015-04-16 20:55:34,754 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 131668 (:0) [1]
2015-04-16 20:55:34,755 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 130644 (:0) [1]
2015-04-16 20:55:34,756 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 129620 (:0) [1]
2015-04-16 20:55:34,756 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 128596 (:0) [1]
2015-04-16 20:55:34,756 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 127572 (:0) [1]
2015-04-16 20:55:34,756 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 126548 (:0) [1]
2015-04-16 20:55:34,756 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 125524 (:0) [1]
2015-04-16 20:55:34,756 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 124976 (:0) [1]
2015-04-16 20:55:34,879 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 123952 (:0) [1]
2015-04-16 20:55:34,880 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 123516 (:0) [1]
2015-04-16 20:55:34,880 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 122492 (:0) [1]
2015-04-16 20:55:34,880 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 121468 (:0) [1]
2015-04-16 20:55:34,880 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 120444 (:0) [1]
2015-04-16 20:55:34,880 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 119420 (:0) [1]
2015-04-16 20:55:34,880 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 118396 (:0) [1]
2015-04-16 20:55:34,881 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 117372 (:0) [1]
2015-04-16 20:55:34,881 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 116348 (:0) [1]
2015-04-16 20:55:34,881 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 115324 (:0) [1]
2015-04-16 20:55:34,881 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 114756 (:0) [1]
2015-04-16 20:55:34,881 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 113732 (:0) [1]
2015-04-16 20:55:34,881 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 112708 (:0) [1]
2015-04-16 20:55:34,881 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 111684 (:0) [1]
2015-04-16 20:55:34,881 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 110660 (:0) [1]
2015-04-16 20:55:34,881 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 109636 (:0) [1]
2015-04-16 20:55:34,881 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 108612 (:0) [1]
2015-04-16 20:55:34,881 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 107588 (:0) [1]
2015-04-16 20:55:34,881 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 106564 (:0) [1]
2015-04-16 20:55:34,882 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 105540 (:0) [1]
2015-04-16 20:55:34,882 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 104536 (:0) [1]
2015-04-16 20:55:34,882 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 103512 (:0) [1]
2015-04-16 20:55:34,883 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 102488 (:0) [1]
2015-04-16 20:55:34,883 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 101464 (:0) [1]
2015-04-16 20:55:34,883 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 100440 (:0) [1]
2015-04-16 20:55:34,883 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 99416 (:0) [1]
2015-04-16 20:55:34,883 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 98392 (:0) [1]
2015-04-16 20:55:34,883 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 97368 (:0) [1]
2015-04-16 20:55:34,883 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 97236 (:0) [1]
2015-04-16 20:55:34,886 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 96212 (:0) [1]
2015-04-16 20:55:34,887 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 95188 (:0) [1]
2015-04-16 20:55:34,887 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 94164 (:0) [1]
2015-04-16 20:55:34,887 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 93140 (:0) [1]
2015-04-16 20:55:34,887 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 92116 (:0) [1]
2015-04-16 20:55:34,887 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 91092 (:0) [1]
2015-04-16 20:55:34,887 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 90068 (:0) [1]
2015-04-16 20:55:34,887 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 89044 (:0) [1]
2015-04-16 20:55:34,887 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 88020 (:0) [1]
2015-04-16 20:55:34,887 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 86996 (:0) [1]
2015-04-16 20:55:34,887 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 85972 (:0) [1]
2015-04-16 20:55:34,888 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 84948 (:0) [1]
2015-04-16 20:55:34,888 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 83924 (:0) [1]
2015-04-16 20:55:34,888 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 82900 (:0) [1]
2015-04-16 20:55:34,888 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 81876 (:0) [1]
2015-04-16 20:55:34,888 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 80852 (:0) [1]
2015-04-16 20:55:34,888 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 79828 (:0) [1]
2015-04-16 20:55:34,888 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 78804 (:0) [1]
2015-04-16 20:55:34,888 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 77780 (:0) [1]
2015-04-16 20:55:34,888 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 76756 (:0) [1]
2015-04-16 20:55:34,888 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 75732 (:0) [1]
2015-04-16 20:55:34,888 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 74708 (:0) [1]
2015-04-16 20:55:34,888 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 73684 (:0) [1]
2015-04-16 20:55:34,888 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 72660 (:0) [1]
2015-04-16 20:55:34,889 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 71636 (:0) [1]
2015-04-16 20:55:34,889 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 70612 (:0) [1]
2015-04-16 20:55:34,889 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 69588 (:0) [1]
2015-04-16 20:55:34,889 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 68564 (:0) [1]
2015-04-16 20:55:34,889 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 67540 (:0) [1]
2015-04-16 20:55:34,889 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 66576 (:0) [1]
2015-04-16 20:55:35,011 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 65552 (:0) [1]
2015-04-16 20:55:35,011 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 64528 (:0) [1]
2015-04-16 20:55:35,011 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 63656 (:0) [1]
2015-04-16 20:55:35,011 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 62632 (:0) [1]
2015-04-16 20:55:35,012 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 61608 (:0) [1]
2015-04-16 20:55:35,012 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 60584 (:0) [1]
2015-04-16 20:55:35,012 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 59560 (:0) [1]
2015-04-16 20:55:35,012 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 58536 (:0) [1]
2015-04-16 20:55:35,012 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 57512 (:0) [1]
2015-04-16 20:55:35,012 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 56488 (:0) [1]
2015-04-16 20:55:35,012 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 55464 (:0) [1]
2015-04-16 20:55:35,012 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 54896 (:0) [1]
2015-04-16 20:55:35,012 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 53872 (:0) [1]
2015-04-16 20:55:35,013 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 52848 (:0) [1]
2015-04-16 20:55:35,013 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 51824 (:0) [1]
2015-04-16 20:55:35,013 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 50800 (:0) [1]
2015-04-16 20:55:35,013 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 49776 (:0) [1]
2015-04-16 20:55:35,013 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 48752 (:0) [1]
2015-04-16 20:55:35,013 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 47728 (:0) [1]
2015-04-16 20:55:35,013 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 46704 (:0) [1]
2015-04-16 20:55:35,013 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 45680 (:0) [1]
2015-04-16 20:55:35,013 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 44656 (:0) [1]
2015-04-16 20:55:35,013 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 43632 (:0) [1]
2015-04-16 20:55:35,013 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 43216 (:0) [1]
2015-04-16 20:55:35,013 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 42192 (:0) [1]
2015-04-16 20:55:35,014 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 41168 (:0) [1]
2015-04-16 20:55:35,014 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 40144 (:0) [1]
2015-04-16 20:55:35,014 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 39120 (:0) [1]
2015-04-16 20:55:35,014 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 38096 (:0) [1]
2015-04-16 20:55:35,014 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 37072 (:0) [1]
2015-04-16 20:55:35,014 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 36048 (:0) [1]
2015-04-16 20:55:35,014 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 35024 (:0) [1]
2015-04-16 20:55:35,014 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 34456 (:0) [1]
2015-04-16 20:55:35,018 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 33432 (:0) [1]
2015-04-16 20:55:35,018 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 32408 (:0) [1]
2015-04-16 20:55:35,018 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 31536 (:0) [1]
2015-04-16 20:55:35,018 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 30512 (:0) [1]
2015-04-16 20:55:35,019 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 29488 (:0) [1]
2015-04-16 20:55:35,019 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 28464 (:0) [1]
2015-04-16 20:55:35,019 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 27440 (:0) [1]
2015-04-16 20:55:35,019 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 26416 (:0) [1]
2015-04-16 20:55:35,019 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 25392 (:0) [1]
2015-04-16 20:55:35,019 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 24368 (:0) [1]
2015-04-16 20:55:35,019 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 23344 (:0) [1]
2015-04-16 20:55:35,019 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 22320 (:0) [1]
2015-04-16 20:55:35,019 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 21296 (:0) [1]
2015-04-16 20:55:35,019 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 20272 (:0) [1]
2015-04-16 20:55:35,020 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 19248 (:0) [1]
2015-04-16 20:55:35,020 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 18224 (:0) [1]
2015-04-16 20:55:35,020 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 17200 (:0) [1]
2015-04-16 20:55:35,020 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 16176 (:0) [1]
2015-04-16 20:55:35,020 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 15152 (:0) [1]
2015-04-16 20:55:35,020 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 14128 (:0) [1]
2015-04-16 20:55:35,020 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 13104 (:0) [1]
2015-04-16 20:55:35,020 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 12080 (:0) [1]
2015-04-16 20:55:35,020 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 11056 (:0) [1]
2015-04-16 20:55:35,020 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 10032 (:0) [1]
2015-04-16 20:55:35,020 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 9008 (:0) [1]
2015-04-16 20:55:35,020 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 7984 (:0) [1]
2015-04-16 20:55:35,020 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 6960 (:0) [1]
2015-04-16 20:55:35,020 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 5936 (:0) [1]
2015-04-16 20:55:35,020 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 4912 (:0) [1]
2015-04-16 20:55:35,021 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 3888 (:0) [1]
2015-04-16 20:55:35,021 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 2864 (:0) [1]
2015-04-16 20:55:35,021 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 2336 (:0) [1]
2015-04-16 20:55:35,142 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 1312 (:0) [1]
2015-04-16 20:55:35,142 DEBUG MissionPlanner.Common - C:\projects\racequad\tools\3drradioconfig\radio.hex 876 (:0) [1]
2015-04-16 20:55:35,149  INFO MissionPlanner.Common - Done C:\projects\racequad\tools\3drradioconfig\radio.hex (:0) [1]
2015-04-16 20:55:35,154  INFO MissionPlanner._3DRradio - reading from radio.hex
 (:0) [1]
2015-04-16 20:55:35,343  INFO MissionPlanner._3DRradio - read 54916 bytes from C:\projects\racequad\tools\3drradioconfig\radio.hex
 (:0) [1]
2015-04-16 20:55:35,386  INFO MissionPlanner._3DRradio - Connected to board DEVICE_ID_HM_TRP freq FREQ_433 (:0) [1]
2015-04-16 20:55:35,393  INFO MissionPlanner._3DRradio - connected to bootloader
 (:0) [1]
2015-04-16 20:55:35,398  INFO MissionPlanner._3DRradio - erasing program flash
 (:0) [1]
2015-04-16 20:55:37,401  INFO MissionPlanner._3DRradio - programming
 (:0) [1]
2015-04-16 20:55:37,416 DEBUG MissionPlanner._3DRradio - prog 0x400/6
 (:0) [1]
2015-04-16 20:55:37,417 DEBUG MissionPlanner._3DRradio - multi 0/6
 (:0) [1]
2015-04-16 20:55:37,448 DEBUG MissionPlanner._3DRradio - prog 0x40B/1
 (:0) [1]
2015-04-16 20:55:37,448 DEBUG MissionPlanner._3DRradio - multi 0/1
 (:0) [1]
2015-04-16 20:55:37,480 DEBUG MissionPlanner._3DRradio - prog 0x413/1
 (:0) [1]
2015-04-16 20:55:37,480 DEBUG MissionPlanner._3DRradio - multi 0/1
 (:0) [1]
2015-04-16 20:55:37,512 DEBUG MissionPlanner._3DRradio - prog 0x41B/1
 (:0) [1]
2015-04-16 20:55:37,512 DEBUG MissionPlanner._3DRradio - multi 0/1
 (:0) [1]
2015-04-16 20:55:37,544 DEBUG MissionPlanner._3DRradio - prog 0x423/3
 (:0) [1]
2015-04-16 20:55:37,544 DEBUG MissionPlanner._3DRradio - multi 0/3
 (:0) [1]
2015-04-16 20:55:37,575 DEBUG MissionPlanner._3DRradio - prog 0x42B/3
 (:0) [1]
2015-04-16 20:55:37,577 DEBUG MissionPlanner._3DRradio - multi 0/3
 (:0) [1]
2015-04-16 20:55:37,607 DEBUG MissionPlanner._3DRradio - prog 0x433/1
 (:0) [1]
2015-04-16 20:55:37,608 DEBUG MissionPlanner._3DRradio - multi 0/1
 (:0) [1]
2015-04-16 20:55:37,639 DEBUG MissionPlanner._3DRradio - prog 0x43B/1
 (:0) [1]
2015-04-16 20:55:37,640 DEBUG MissionPlanner._3DRradio - multi 0/1
 (:0) [1]
2015-04-16 20:55:37,671 DEBUG MissionPlanner._3DRradio - prog 0x443/1
 (:0) [1]
2015-04-16 20:55:37,672 DEBUG MissionPlanner._3DRradio - multi 0/1
 (:0) [1]
2015-04-16 20:55:37,703 DEBUG MissionPlanner._3DRradio - prog 0x44B/1
 (:0) [1]
2015-04-16 20:55:37,704 DEBUG MissionPlanner._3DRradio - multi 0/1
 (:0) [1]
2015-04-16 20:55:37,735 DEBUG MissionPlanner._3DRradio - prog 0x453/1
 (:0) [1]
